UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,WEAPON20,DRUG20,LIQUOR20,WEAPON21,DRUG21,LIQUOR21,WEAPON22,DRUG22,LIQUOR22,FILTER20,FILTER21,FILTER22,Full_Address,Latitude,Longitude
160579003,SOWELA Technical Community College,546700,Oakdale Campus,117 Hwy 1152,Oakdale,LA,71463,4,"Public, 2-year",1532.0,1736.0,3268.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"117 Hwy 1152, Oakdale, LA 71463",30.794777,-92.679143
160612002,Southeastern Louisiana University,202400,Baton Rouge Nursing Center,4849 Essen Lane,Baton Rouge,LA,70809,1,"Public, 4-year or above",4918.0,8547.0,13465.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"4849 Essen Lane, Baton Rouge, LA 70809",30.40357320702408,-91.10400734127236
160612004,Southeastern Louisiana University,202400,Livingston Parish Literacy and Technology Center,9261 Florida Boulevard,Walker,LA,70785,1,"Public, 4-year or above",4918.0,8547.0,13465.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"9261 Florida Boulevard, Walker, LA 70785",30.485079613852523,-90.89141015851702
160630001,Southern University at New Orleans,202600,Southern University at New Orleans,6400 Press Drive,New Orleans,LA,70126,1,"Public, 4-year or above",557.0,1393.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"6400 Press Drive, New Orleans, LA 70126",30.02586215,-90.04423559374789
160658001,University of Louisiana at Lafayette,203100,UNIVERSITY OF LOUISIANA AT LAFAYETTE,104 UNIVERSITY CIR,LAFAYETTE,LA,70503,1,"Public, 4-year or above",6469.0,8750.0,15219.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"104 UNIVERSITY CIR, LAFAYETTE, LA 70503",30.2165005,-92.0183841
160658002,University of Louisiana at Lafayette,203100,UL Lafayette- New Iberia Research Center,4401 Admiral Doyle Drive,New Iberia,LA,70560,1,"Public, 4-year or above",6469.0,8750.0,15219.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"4401 Admiral Doyle Drive, New Iberia, LA 70560",29.962956444017525,-91.77156990843837
160667001,Northshore Technical Community College,675600,Northshore Technical Community College-Sullivan Campus,1710 Sullivan Dr.,Bogalusa,LA,70427,4,"Public, 2-year",2423.0,2651.0,5074.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1710 Sullivan Dr., Bogalusa, LA 70427",30.760552621486458,-89.8474850002784
160667002,Northshore Technical Community College,675600,Hammond Campus,111 Pride Drive,Hammond,LA,70401,4,"Public, 2-year",2423.0,2651.0,5074.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"111 Pride Drive, Hammond, LA 70401",30.52499937593985,-90.42630308270677
160667006,Northshore Technical Community College,675600,Northshore Technical Community College - Livingston Campus,11640 Burgess Ave.,Walker,LA,70785,4,"Public, 2-year",2423.0,2651.0,5074.0,,,,,,,0,0,0,0,0,1,"11640 Burgess Ave., Walker, LA 70785",30.489727169224256,-90.8967582154423
160904001,Xavier University of Louisiana,203200,Xavier University of Louisiana - Main Campus,1 Drexel Drive,NEW ORLEANS,LA,70125,2,"Private nonprofit, 4-year or above",776.0,2643.0,3419.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1 Drexel Drive, NEW ORLEANS, LA 70125",29.9638897,-90.10922358519306
160959001,College of the Atlantic,1138500,College of the Atlantic,105 Eden Street,BAR HARBOR,ME,04609,2,"Private nonprofit, 4-year or above",123.0,257.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"105 Eden Street, BAR HARBOR, ME 04609",44.39407415,-68.21999264324018
160995001,Beal University,520400,Beal University,99 FARM ROAD,BANGOR,ME,04401,3,"Private for-profit, 4-year or above",84.0,316.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"99 FARM ROAD, BANGOR, ME 04401",44.78642025,-68.7862528593362
160995002,Beal University,520400,Wilton Campus,75 Allen Street ,Wilton ,ME,04294,3,"Private for-profit, 4-year or above",84.0,316.0,400.0,,,,,,,0,0,0,0,0,1,"75 Allen Street , Wilton , ME 04294",44.581542,-70.22453328540773
161022001,Maine College of Health Professions,630500,Main Campus,70 Middle Street,LEWISTON,ME,04240,2,"Private nonprofit, 4-year or above",19.0,218.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"70 Middle Street, LEWISTON, ME 04240",44.098787,-70.216494
161086001,Colby College,203900,Main Campus,MAYFLOWER HILL DRIVE,WATERVILLE,ME,04901,2,"Private nonprofit, 4-year or above",1094.0,1205.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"MAYFLOWER HILL DRIVE, WATERVILLE, ME 04901",44.5543275,-69.6417608
161138001,Eastern Maine Community College,527700,Eastern Maine Community College,354 HOGAN RD,BANGOR,ME,04401,4,"Public, 2-year",1164.0,1212.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"354 HOGAN RD, BANGOR, ME 04401",44.8259002,-68.7430605
161192002,Kennebec Valley Community College,982600,Kennebec Valley Community College- Harold Alfond Campus,677 Skowhegan Road,Hinckley,ME,04944,4,"Public, 2-year",697.0,1422.0,2119.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"677 Skowhegan Road, Hinckley, ME 04944",44.6780775,-69.6321371
161208001,The Landing School,2361300,Main Campus,286 RIVER RD,ARUNDEL,ME,04046,5,"Private nonprofit, 2-year",43.0,3.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"286 RIVER RD, ARUNDEL, ME 04046",43.38045125,-70.50362464150174
161217009,University of Maine at Augusta,676000,UMA Rumford Center,60 Lowell Street,Rumford,ME,04276,1,"Public, 4-year or above",1466.0,2980.0,4446.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"60 Lowell Street, Rumford, ME 04276",44.5471524,-70.54469083872277
161226001,University of Maine at Farmington,204000,University of Maine at Farmington,224 MAIN ST,FARMINGTON,ME,04938,1,"Public, 4-year or above",554.0,1283.0,1837.0,0.0,1.0,2.0,0.0,0.0,0.0,0,0,1,1,1,1,"224 MAIN ST, FARMINGTON, ME 04938",44.6691381,-70.14899413253187
161253001,University of Maine,205300,University of Maine,168 College Ave,ORONO,ME,04469,1,"Public, 4-year or above",5848.0,6383.0,12231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"168 College Ave, ORONO, ME 04469",44.8991352,-68.66637461527564
161253002,University of Maine,205300,University of Maine Frederick E. Hutchinson Center,80 Belmont Ave,Belfast,ME,04915,1,"Public, 4-year or above",5848.0,6383.0,12231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"80 Belmont Ave, Belfast, ME 04915",44.4187792,-69.03439293722033
161253004,University of Maine,205300,University of Maine at Machias,116 O'BRIEN AVE,MACHIAS,ME,04654,1,"Public, 4-year or above",5848.0,6383.0,12231.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"116 O'BRIEN AVE, MACHIAS, ME 04654",44.709971,-67.45817960717321
161457001,University of New England,205000,Main Campus,11 HILLS BEACH RD,BIDDEFORD,ME,04005,2,"Private nonprofit, 4-year or above",1930.0,4504.0,6434.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"11 HILLS BEACH RD, BIDDEFORD, ME 04005",43.45860095,-70.38906723145689
161457003,University of New England,205000,University of New England Tangier Morocco,Rue Abi Chouaib Doukkali,Tangier,,90000,2,"Private nonprofit, 4-year or above",1930.0,4504.0,6434.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
161493001,Empire Beauty School-Maine,945900,"Empire Beauty School, Portland ME",319 MARGINAL WAY,PORTLAND,ME,04101,9,"Private for-profit, less-than 2-year",4.0,151.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"319 MARGINAL WAY, PORTLAND, ME 04101",43.6678814,-70.258161
161493004,Empire Beauty School-Maine,945900,Empire Beauty School - Bangor,639 BROADWAY,BANGOR,ME,04401,9,"Private for-profit, less-than 2-year",4.0,151.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"639 BROADWAY, BANGOR, ME 04401",44.8244595,-68.7771884
161509001,Maine College of Art & Design,1167300,Main Campus,522 Congress,PORTLAND,ME,04101,2,"Private nonprofit, 4-year or above",100.0,336.0,436.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"522 Congress, PORTLAND, ME 04101",43.65567634999999,-70.26084815255291
161527001,Spa Tech Institute-Westbrook,2104400,Main Campus,100 Larrabee Road,Westbrook,ME,04092,9,"Private for-profit, less-than 2-year",23.0,225.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"100 Larrabee Road, Westbrook, ME 04092",43.6768871,-70.3351609
161545002,Southern Maine Community College,552500,Midcoast Campus,29 Sewall Street,Brunswick,ME,04011,4,"Public, 2-year",2608.0,3399.0,6007.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"29 Sewall Street, Brunswick, ME 04011",43.897859,-69.92332607166722
161554002,University of Southern Maine,205400,Portland Campus,96 Falmouth St.,Portland,ME,04103,1,"Public, 4-year or above",2807.0,4776.0,7583.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"96 Falmouth St., Portland, ME 04103",43.66248265,-70.27592643052031
161554003,University of Southern Maine,205400,Lewiston/Auburn College,51 Westminster St.,Lewiston,ME,04240,1,"Public, 4-year or above",2807.0,4776.0,7583.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"51 Westminster St., Lewiston, ME 04240",44.0769475,-70.1733271
161864002,Baltimore City Community College,206100,Reisterstown Professional Center (RPC),6764 A Reisterstown Rd.,Baltimore,MD,21215,4,"Public, 2-year",983.0,2555.0,3538.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"6764 A Reisterstown Rd., Baltimore, MD 21215",39.35826,-76.70524
161864003,Baltimore City Community College,206100,Harbor Campus,710 E Lombard St,Baltimore,MD,21202,4,"Public, 2-year",983.0,2555.0,3538.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"710 E Lombard St, Baltimore, MD 21202",39.28799296153236,-76.60671708194195
161873001,University of Baltimore,210200,Main Campus,1420 North Charles Street,Baltimore,MD,21201,1,"Public, 4-year or above",1212.0,2076.0,3288.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1420 North Charles Street, Baltimore, MD 21201",39.30609215,-76.61660840073532
162061001,Capitol Technology University,143600,Main Campus,11301 SPRINGFIELD RD,LAUREL,MD,20708,2,"Private nonprofit, 4-year or above",651.0,172.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"11301 SPRINGFIELD RD, LAUREL, MD 20708",39.046952,-76.852328
162104002,Cecil College,830800,Cecil College - Elkton Station,107 Railroad Avenue,Elkton,MD,21921,4,"Public, 2-year",689.0,1134.0,1823.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"107 Railroad Avenue, Elkton, MD 21921",39.610585,-75.8324935
162557001,Frederick Community College,207100,Frederick Community College,7932 OPOSSUMTOWN PK,FREDERICK,MD,21702,4,"Public, 2-year",2547.0,3264.0,5811.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"7932 OPOSSUMTOWN PK, FREDERICK, MD 21702",39.45097688037722,-77.41291600855217
162584002,Frostburg State University,207200,University System of Maryland - Hagerstown,32 West Washington Street,Hagerstown,MD,21740,1,"Public, 4-year or above",1833.0,2234.0,4067.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"32 West Washington Street, Hagerstown, MD 21740",39.643093125,-77.72237575
162584004,Frostburg State University,207200,"The USMH - 24 North Walnut St. Hagerstown, Md ",24 North Walnut Street ,Hagerstown,MD,21740,1,"Public, 4-year or above",1833.0,2234.0,4067.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"24 North Walnut Street , Hagerstown, MD 21740",39.644880451849794,-77.72486834090567
162609001,Garrett College,1001400,Garrett College,687 MOSSER RD,MCHENRY,MD,21541,4,"Public, 2-year",281.0,298.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"687 MOSSER RD, MCHENRY, MD 21541",39.5586132,-79.3527593
162760001,Hood College,207600,Hood College,401 ROSEMONT AVE,FREDERICK,MD,21701,2,"Private nonprofit, 4-year or above",722.0,1334.0,2056.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"401 ROSEMONT AVE, FREDERICK, MD 21701",39.4229618,-77.41891707264057
162928002,Johns Hopkins University,207700,"Johns Hopkins Medical Institutions, Baltimore, Md.",550 N. Broadway,Baltimore,MD,21205,2,"Private nonprofit, 4-year or above",14474.0,16801.0,31275.0,0.0,2.0,0.0,3.0,0.0,0.0,2,0,0,1,1,1,"550 N. Broadway, Baltimore, MD 21205",39.2962525,-76.5944398
162928007,Johns Hopkins University,207700,"JHU Washington Centers, DC",555 Pennsylvania Ave,Washington,DC,20001,2,"Private nonprofit, 4-year or above",14474.0,16801.0,31275.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,"555 Pennsylvania Ave, Washington, DC 20001",38.893063,-77.0192052867471
162928009,Johns Hopkins University,207700,"JHU SAIS Europe, Bologna, Italy","Via Belmeloro 11,  40126",Bologna,,,2,"Private nonprofit, 4-year or above",14474.0,16801.0,31275.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,,46.3144754,11.0480288
162928012,Johns Hopkins University,207700,JHU - Nanjing,"162 Shanghai Rd, Gulou District",Nanjing,,210008,2,"Private nonprofit, 4-year or above",14474.0,16801.0,31275.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
162928014,Johns Hopkins University,207700,"The Johns Hopkins University Public Policy Center- Barcelona, Spain","Universitat Pompeu Fabra- Ciutadella Campus Calle Ramon Trias Fargas, 25-27, Building Merce Rodoreda 24",Barcelona,,08005,2,"Private nonprofit, 4-year or above",14474.0,16801.0,31275.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
162928015,Johns Hopkins University,207700,Bayview Medical Center,4940 Eastern Ave,Baltimore,MD,21224,2,"Private nonprofit, 4-year or above",14474.0,16801.0,31275.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,1,1,1,"4940 Eastern Ave, Baltimore, MD 21224",39.2878036,-76.550531
163028001,Lincoln College of Technology-Columbia,730309,Main Campus,9325 SNOWDEN RIVER PKY,COLUMBIA,MD,21046,6,"Private for-profit, 2-year",851.0,96.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"9325 SNOWDEN RIVER PKY, COLUMBIA, MD 21046",39.1754265,-76.8357757
163046003,Loyola University Maryland,207800,Loyola University Maryland Timonium Campus,2034 Greenspring Drive,Timonium,MD,21093,2,"Private nonprofit, 4-year or above",2166.0,3072.0,5238.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"2034 Greenspring Drive, Timonium, MD 21093",39.43639005,-76.63226088572077
163046004,Loyola University Maryland,207800,Loyola University Belvedere Clinical Center,5911 York Road,Baltimore,MD,21212,2,"Private nonprofit, 4-year or above",2166.0,3072.0,5238.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"5911 York Road, Baltimore, MD 21212",39.3637122,-76.6097699
163046005,Loyola University Maryland,207800,Loyola International House Leuven Campus,Schapenstraat 80,Leuven,,3000,2,"Private nonprofit, 4-year or above",2166.0,3072.0,5238.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
163204007,University of Maryland Global Campus,1164400,UMGC Europe Kaiserslautern Headquarters,Unit 29216,Kaiserslautern,,"APO, AE 09004",1,"Public, 4-year or above",30478.0,25360.0,55838.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
163204008,University of Maryland Global Campus,1164400,UMGC Asia Yokota Headquarters,Building 445 Yokota Air Base,Fussa-shi Tokyo,,197-0001,1,"Public, 4-year or above",30478.0,25360.0,55838.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
163204012,University of Maryland Global Campus,1164400,The Universities at Shady Grove,9630 Gudelsky Drive,Rockville,MD,20850,1,"Public, 4-year or above",30478.0,25360.0,55838.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"9630 Gudelsky Drive, Rockville, MD 20850",39.09315255,-77.19979331745799
163204113,University of Maryland Global Campus,1164400,Hagerstown Center,32 W. Washington Street,Hagerstown,MD,21740,1,"Public, 4-year or above",30478.0,25360.0,55838.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"32 W. Washington Street, Hagerstown, MD 21740",39.643093125,-77.72237575
163259001,"University of Maryland, Baltimore",210400,Main Campus,220 Arch Street,Baltimore,MD,21201,1,"Public, 4-year or above",1875.0,5056.0,6931.0,3.0,3.0,0.0,1.0,0.0,0.0,4,2,0,1,1,1,"220 Arch Street, Baltimore, MD 21201",39.29218373701409,-76.62539984230226
163268001,University of Maryland-Baltimore County,210500,Main Campus,1000 Hilltop Circle,Baltimore,MD,21250,1,"Public, 4-year or above",7454.0,6537.0,13991.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1000 Hilltop Circle, Baltimore, MD 21250",39.2541842,-76.7130756
163268003,University of Maryland-Baltimore County,210500,The Universities at Shady Grove,9630 Gudelsky Drive,Rockville,MD,20850,1,"Public, 4-year or above",7454.0,6537.0,13991.0,,,,,,,0,0,0,0,0,1,"9630 Gudelsky Drive, Rockville, MD 20850",39.09315255,-77.19979331745799
163268004,University of Maryland-Baltimore County,210500,Rita Rossi Colwell Center,701 East Pratt Street,Baltimore,MD,21202,1,"Public, 4-year or above",7454.0,6537.0,13991.0,,,,,,,0,0,0,0,0,1,"701 East Pratt Street, Baltimore, MD 21202",39.2863246,-76.6058338
163338003,University of Maryland Eastern Shore,210600,University System of Maryland at Hagerstown,32 West Washington Street,Hagerstown,MD,21740,1,"Public, 4-year or above",1092.0,1426.0,2518.0,,,,,,,0,0,0,0,0,1,"32 West Washington Street, Hagerstown, MD 21740",39.643093125,-77.72237575
163408001,Montgomery Beauty School,2343800,Main Campus,8736 ARLISS ST,SILVER SPRING,MD,20901,9,"Private for-profit, less-than 2-year",13.0,70.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"8736 ARLISS ST, SILVER SPRING, MD 20901",39.0006579,-77.0023701
163426001,Montgomery College,691100,Montgomery College: Rockville,51 Mannakee St,ROCKVILLE,MD,20850,4,"Public, 2-year",7931.0,9206.0,17137.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"51 Mannakee St, ROCKVILLE, MD 20850",39.098519499999995,-77.15878854682828
163426002,Montgomery College,691100,Montgomery College:Takoma Park/Silver Spring,7600 Takoma Avenue,Takoma Park,MD,20912,4,"Public, 2-year",7931.0,9206.0,17137.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,1,1,"7600 Takoma Avenue, Takoma Park, MD 20912",38.9838522,-77.020496089126
163426003,Montgomery College,691100,Montgomery College:Germantown,20200 Observation Drive,Germantown,MD,20876,4,"Public, 2-year",7931.0,9206.0,17137.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"20200 Observation Drive, Germantown, MD 20876",39.197692,-77.254443
163462001,Mount St. Mary's University,208600,Main Campus,16300 OLD EMMITSBURG RD,EMMITSBURG,MD,21727,2,"Private nonprofit, 4-year or above",1204.0,1252.0,2456.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"16300 OLD EMMITSBURG RD, EMMITSBURG, MD 21727",39.68056055,-77.3465509414935
163532001,Ner Israel Rabbinical College,208700,Main Campus,400 MT WILSON LN,BALTIMORE,MD,21208,2,"Private nonprofit, 4-year or above",422.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"400 MT WILSON LN, BALTIMORE, MD 21208",39.3889282,-76.7540407
163541001,Hair Academy,2333000,Hair Academy,8435 ANNAPOLIS RD,NEW CARROLLTON,MD,20784,9,"Private for-profit, less-than 2-year",116.0,149.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"8435 ANNAPOLIS RD, NEW CARROLLTON, MD 20784",38.957238869618386,-76.86988644463239
163657003,Prince George's Community College,208900,Skilled Trades Center (STC),6400 Old Branch Ave,Camp Springs,MD,20748,4,"Public, 2-year",3768.0,6476.0,10244.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"6400 Old Branch Ave, Camp Springs, MD 20748",38.801368,-76.904553
163851002,Salisbury University,209100,Universities at Shady Grove,9630 Gudelsky Dr,Rockville,MD,20850,1,"Public, 4-year or above",3071.0,4052.0,7123.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"9630 Gudelsky Dr, Rockville, MD 20850",39.09315255,-77.19979331745799
163851003,Salisbury University,209100,Salisbury University at University System of Maryland-Hagerstown,32 West Washington Street,Hagerstown,MD,21740,1,"Public, 4-year or above",3071.0,4052.0,7123.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"32 West Washington Street, Hagerstown, MD 21740",39.643093125,-77.72237575
164076003,Towson University,209900,University System of Maryland at Hagerstown,32 W. Washington Street,Hagerstown,MD,21740,1,"Public, 4-year or above",7642.0,12151.0,19793.0,,,,,,,0,0,0,0,0,1,"32 W. Washington Street, Hagerstown, MD 21740",39.643093125,-77.72237575
164076004,Towson University,209900,University System of Maryland at Shady Grove,9630 Gudelsky Drive,Rockville,MD,20850,1,"Public, 4-year or above",7642.0,12151.0,19793.0,,,,,,,0,0,0,0,0,1,"9630 Gudelsky Drive, Rockville, MD 20850",39.09315255,-77.19979331745799
164270002,McDaniel College,210900,McDaniel College - Budapest,Bethlen Gabor ter 2,Budapest,,H-1071,2,"Private nonprofit, 4-year or above",1018.0,1982.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
164368002,Hult International Business School,4143200,San Francisco Campus,1355 Sansome St,San Francisco,CA,94111,2,"Private nonprofit, 4-year or above",1285.0,891.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1355 Sansome St, San Francisco, CA 94111",37.80280695,-122.40339320184682
164368003,Hult International Business School,4143200,London Undergraduate Campus,33-35 Commercial Road,London,,E1 1LD,2,"Private nonprofit, 4-year or above",1285.0,891.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
164368004,Hult International Business School,4143200,London Graduate Campus,37-38 John Street,London,,WC1N2AT,2,"Private nonprofit, 4-year or above",1285.0,891.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
164368005,Hult International Business School,4143200,Dubai Campus,"Al Buorooj Street, Umm Suqeim First",Dubai,,502988,2,"Private nonprofit, 4-year or above",1285.0,891.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
164368007,Hult International Business School,4143200,New York Campus,41 Cooper Sq,New York,NY,10003,2,"Private nonprofit, 4-year or above",1285.0,891.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"41 Cooper Sq, New York, NY 10003",40.728544,-73.9902271814957
164447001,American International College,211400,American International College,1000 STATE ST,SPRINGFIELD,MA,01109,2,"Private nonprofit, 4-year or above",745.0,1265.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,"1000 STATE ST, SPRINGFIELD, MA 01109",42.113816,-72.55788180066077
164535001,Assabet Valley Regional Technical School,2169900,Assabet Valley Regional Technical School,215 Fitchburg Street,Marlborough,MA,01752,7,"Public, less-than 2-year",12.0,42.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"215 Fitchburg Street, Marlborough, MA 01752",42.3681574,-71.56614104588989
164562002,Assumption University,211800,Villino Dufault Campus,"Via San Pio, 55",Rome,,00165,2,"Private nonprofit, 4-year or above",865.0,1194.0,2059.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
164599001,Bancroft School of Massage Therapy,2337400,Main Campus,333 SHREWSBURY ST,WORCESTER,MA,01604,9,"Private for-profit, less-than 2-year",4.0,22.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,1,"333 SHREWSBURY ST, WORCESTER, MA 01604",42.26886835,-71.7777876662866
164614001,Boston Baptist College,3248300,Boston Baptist College,950 METROPOLITAN AVE,BOSTON,MA,02136,2,"Private nonprofit, 4-year or above",28.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"950 METROPOLITAN AVE, BOSTON, MA 02136",42.2540045,-71.1090513
164632001,Bay Path University,212200,Main Campus,588 LONGMEADOW ST,LONGMEADOW,MA,01106,2,"Private nonprofit, 4-year or above",121.0,2344.0,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"588 LONGMEADOW ST, LONGMEADOW, MA 01106",42.055796,-72.58419180850242
164748001,Berklee College of Music,212600,Boston Campus,1140 BOYLSTON ST,BOSTON,MA,02215,2,"Private nonprofit, 4-year or above",4693.0,3589.0,8282.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,1,"1140 BOYLSTON ST, BOSTON, MA 02215",42.346548850000005,-71.0895216263719
164748002,Berklee College of Music,212600,Valencia Campus,"Palau de les Arts Reina Sofia - Anexo Sur, Av Profesor Lopez Pineiro, 1",Valencia,,46013,2,"Private nonprofit, 4-year or above",4693.0,3589.0,8282.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,,46.3144754,11.0480288
164748004,Berklee College of Music,212600,Berklee NYC,441 W. 53rd Street,New York,NY,10019,2,"Private nonprofit, 4-year or above",4693.0,3589.0,8282.0,,,,,,,0,0,0,0,0,1,"441 W. 53rd Street, New York, NY 10019",40.766419299999995,-73.98944189440215
164845001,Empire Beauty School-Boston,817807,Empire Beauty School - Boston MA,30 WEST STREET,BOSTON,MA,02111,9,"Private for-profit, less-than 2-year",1.0,65.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"30 WEST STREET, BOSTON, MA 02111",42.354591799999994,-71.06271390533647
164915001,Boston Graduate School of Psychoanalysis Inc,3194300,Main Campus,1581 BEACON ST,BROOKLINE,MA,02446,2,"Private nonprofit, 4-year or above",52.0,103.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,"1581 BEACON ST, BROOKLINE, MA 02446",42.33986237542706,-71.13285091780924
164988001,Boston University,213000,Boston University Charles River Campus,1 Silber Way,Boston,MA,02215,2,"Private nonprofit, 4-year or above",15646.0,21068.0,36714.0,0.0,0.0,3.0,1.0,0.0,0.0,1,1,0,1,1,1,"1 Silber Way, Boston, MA 02215",42.3496881,-71.1001848
